Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR24516459_1	(0.0, 0.001991701111248511)	(1.0, 0.0019883480790746917)	(2.0, 0.0010092626843195315)	(3.0, 2.011819304291425e-05)	(4.0, 6.706064347638084e-06)	(5.0, 5.364851478110467e-05)	(6.0, 8.717883651929509e-05)	(7.0, 8.382580434547605e-05)	(8.0, 9.388490086693317e-05)	(9.0, 0.0001676516086909521)	(10.0, 0.00022800618781969488)	(11.0, 0.0001676516086909521)	(12.0, 0.0001207091582574855)	(13.0, 0.00017435767303859018)	(14.0, 0.00021459405912441868)	(15.0, 0.00019782889825532347)	(16.0, 0.00022465315564587583)	(17.0, 0.00022465315564587583)	(18.0, 0.0002078879947767806)	(19.0, 0.00021124102695059966)	(20.0, 0.0002078879947767806)	(21.0, 0.0002648895417317043)	(22.0, 0.00038559869998918984)	(23.0, 0.0004928957295513991)	(24.0, 0.0005364851478110467)	(25.0, 0.0004962487617252182)	(26.0, 0.0005666624373754181)	(27.0, 0.0007007837243281798)	(28.0, 0.0007276079817187321)	(29.0, 0.0007611383034569225)	(30.0, 0.0008349050112809414)	(31.0, 0.0010193217808409888)	(32.0, 0.0011936794538795791)	(33.0, 0.0013009764834417882)	(34.0, 0.0014719811243065594)	(35.0, 0.0016195145399545974)	(36.0, 0.0016832221512571592)	(37.0, 0.0019581707895103204)	(38.0, 0.0024544195512355388)	(39.0, 0.0029976107633942236)	(40.0, 0.003473741332076528)	(41.0, 0.004171172024230888)	(42.0, 0.005438618185934486)	(43.0, 0.0077320921928267115)	(44.0, 0.010632465023180182)	(45.0, 0.019608532152493755)	(46.0, 0.031337438696512766)	(47.0, 0.06995431024238667)	(48.0, 0.11564272664284495)	(49.0, 0.2545990859902537)	(50.0, 1.358900114244512)	(51.0, 2.848068881474068)	(52.0, 3.5514780299943483)	(53.0, 4.1669337915631806)	(54.0, 4.439407892072064)	(55.0, 4.09145368429834)	(56.0, 4.575054808663913)	(57.0, 5.807186835512849)	(58.0, 6.909362041368906)	(59.0, 8.50255192572685)	(60.0, 9.019894612857565)	(61.0, 8.09823324711123)	(62.0, 5.8591923645287824)	(63.0, 4.265425758636941)	(64.0, 4.336603925622772)	(65.0, 3.7678592552674126)	(66.0, 2.9418699565366557)	(67.0, 2.151033847116218)	(68.0, 1.7663874082643927)	(69.0, 1.7153441994823455)	(70.0, 1.592395215732749)	(71.0, 1.3917564765157648)	(72.0, 1.2750541917059932)	(73.0, 1.1570911667988655)	(74.0, 0.9513457595811552)	(75.0, 0.7245030739257757)	(76.0, 0.5801952752289518)	(77.0, 0.48540840870726126)	(78.0, 0.3489701765223906)	(79.0, 0.23063161201179516)	(80.0, 0.166504871687506)	(81.0, 0.12793158955989173)	(82.0, 0.07753886901956535)	(83.0, 0.044538326364838336)	(84.0, 0.03152520849824664)	(85.0, 0.023102391677613198)	(86.0, 0.014394567122205148)	(87.0, 0.008446288045850167)	(88.0, 0.005177081676376601)	(89.0, 0.00391969461119446)	(90.0, 0.0023806528434115195)	(91.0, 0.001860932856469568)	(92.0, 0.0016563978938666068)	(93.0, 0.0015792781538687686)	(94.0, 0.0014853932530018356)	(95.0, 0.0013177416443108834)	(96.0, 0.0011769142930104838)	(97.0, 0.0013747431912658071)	(98.0, 0.002726015157314881)	(99.0, 0.007966804444994044)	(100.0, 0.012064209761400914)
SRR24516459_2	(0.0, 0.0003100397909685343)	(1.0, 0.00031663638226573715)	(2.0, 0.00019130114761888286)	(3.0, 4.617613908042e-05)	(4.0, 3.298295648601429e-05)	(5.0, 4.287784343181857e-05)	(6.0, 6.596591297202858e-05)	(7.0, 0.00012203693899825286)	(8.0, 0.00015831819113286858)	(9.0, 0.00013193182594405716)	(10.0, 0.0001484233041870643)	(11.0, 0.00023417899105070142)	(12.0, 0.00029025001707692574)	(13.0, 0.0003793039995891643)	(14.0, 0.0004980426429388157)	(15.0, 0.0005475170776678371)	(16.0, 0.0006827471992604957)	(17.0, 0.0009136278946625957)	(18.0, 0.00129293189425176)	(19.0, 0.0016029716852202943)	(20.0, 0.0018305540849737928)	(21.0, 0.00233189502356121)	(22.0, 0.003080608135793734)	(23.0, 0.0037567587437570276)	(24.0, 0.00466379004712242)	(25.0, 0.005953423645725579)	(26.0, 0.007553097035297271)	(27.0, 0.00925831588562421)	(28.0, 0.010940446666410938)	(29.0, 0.013651645689561313)	(30.0, 0.01673885041665225)	(31.0, 0.01897839316205262)	(32.0, 0.021151969994480962)	(33.0, 0.02457230258208064)	(34.0, 0.029681362541764258)	(35.0, 0.034157149736916394)	(36.0, 0.03692771808174159)	(37.0, 0.041495857555054576)	(38.0, 0.04657853114954938)	(39.0, 0.051829417822122845)	(40.0, 0.05646022491275925)	(41.0, 0.06137138713352678)	(42.0, 0.06836377390856181)	(43.0, 0.07865115803654966)	(44.0, 0.08718384887948157)	(45.0, 0.0974316534596862)	(46.0, 0.11831646150663046)	(47.0, 0.1978383695944109)	(48.0, 0.285836897499097)	(49.0, 0.4381422956645652)	(50.0, 0.6944066743783017)	(51.0, 0.8566861185851408)	(52.0, 0.979230995113278)	(53.0, 1.834274562465415)	(54.0, 3.2786509997183586)	(55.0, 5.567173435500459)	(56.0, 7.26757677418044)	(57.0, 8.810704183152511)	(58.0, 9.257283519086199)	(59.0, 8.638609011095435)	(60.0, 8.488694877275202)	(61.0, 7.068765407369693)	(62.0, 4.905677155103903)	(63.0, 4.1658760377138995)	(64.0, 4.768210789061493)	(65.0, 3.778022855803561)	(66.0, 2.597919059099158)	(67.0, 2.1102924338186257)	(68.0, 1.665253401952835)	(69.0, 1.5587151542073603)	(70.0, 1.4745228594811604)	(71.0, 1.3320199959833354)	(72.0, 1.2338033481592823)	(73.0, 1.1390993852009894)	(74.0, 0.9642468379816818)	(75.0, 0.7602142691591974)	(76.0, 0.6352121623728519)	(77.0, 0.562032876817332)	(78.0, 0.40377405500613833)	(79.0, 0.2469664832803292)	(80.0, 0.1932306505733147)	(81.0, 0.15781025360298395)	(82.0, 0.10800269101345378)	(83.0, 0.07032296152383107)	(84.0, 0.051295093927049416)	(85.0, 0.0424886445452836)	(86.0, 0.03063786827985867)	(87.0, 0.022665887697189017)	(88.0, 0.019862336395877804)	(89.0, 0.018160415841199467)	(90.0, 0.01610887594776938)	(91.0, 0.01521173953134979)	(92.0, 0.014657625862384747)	(93.0, 0.01422225083676936)	(94.0, 0.01429151504538999)	(95.0, 0.015271108853024616)	(96.0, 0.01597364582617672)	(97.0, 0.017118154416241413)	(98.0, 0.022171143349898805)	(99.0, 0.07997377459163883)	(100.0, 0.13387122378543478)
SRR24516460_1	(0.0, 0.0018838775782933808)	(1.0, 0.0019011926295644597)	(2.0, 0.000980031901943064)	(3.0, 3.4630102542157734e-05)	(4.0, 2.770408203372619e-05)	(5.0, 5.19451538132366e-05)	(6.0, 0.00010735331788068898)	(7.0, 0.00020085459474451488)	(8.0, 0.00026318877932039877)	(9.0, 0.00027011479982883035)	(10.0, 0.00027011479982883035)	(11.0, 0.0002562627588119672)	(12.0, 0.0002458737280493199)	(13.0, 0.00026318877932039877)	(14.0, 0.00024933673830353567)	(15.0, 0.0002250956665240253)	(16.0, 0.0002250956665240253)	(17.0, 0.00026318877932039877)	(18.0, 0.000259725769066183)	(19.0, 0.0002354846972866726)	(20.0, 0.0002320216870324568)	(21.0, 0.0002562627588119672)	(22.0, 0.0003601530664384404)	(23.0, 0.00043287628177697166)	(24.0, 0.0004952104663528556)	(25.0, 0.0005263775586407975)	(26.0, 0.0005956377637251131)	(27.0, 0.0006302678662672707)	(28.0, 0.0005436926099118765)	(29.0, 0.0007237691431310966)	(30.0, 0.0009419387891466904)	(31.0, 0.0010977742505864)	(32.0, 0.0013194069068562097)	(33.0, 0.001329795937618857)	(34.0, 0.0014890944093127825)	(35.0, 0.0018146173732090654)	(36.0, 0.0019462117628692645)	(37.0, 0.0020708801320210328)	(38.0, 0.0025279974855775145)	(39.0, 0.003199821474895375)	(40.0, 0.003646549797689209)	(41.0, 0.004474209248446779)	(42.0, 0.006184936314029371)	(43.0, 0.009093864927570621)	(44.0, 0.01199586752060344)	(45.0, 0.02086809979190425)	(46.0, 0.03330723262504731)	(47.0, 0.06456090016934465)	(48.0, 0.09989053078285398)	(49.0, 0.2009480960213787)	(50.0, 1.1216413172584552)	(51.0, 2.3784508507594606)	(52.0, 2.9636718796398926)	(53.0, 3.538995625213776)	(54.0, 3.9173710516098996)	(55.0, 4.17352992011424)	(56.0, 5.622685432165152)	(57.0, 6.702649421014121)	(58.0, 6.985573895773295)	(59.0, 8.322372040126178)	(60.0, 8.774509584937098)	(61.0, 8.078873937111249)	(62.0, 5.896723822612009)	(63.0, 3.997667870374401)	(64.0, 4.001061620423532)	(65.0, 3.56059442016932)	(66.0, 2.87978391924177)	(67.0, 2.2290288843105586)	(68.0, 1.909749727902627)	(69.0, 1.8915135159039265)	(70.0, 1.7810365627739349)	(71.0, 1.562046183328092)	(72.0, 1.4380115450528457)	(73.0, 1.3099044067186416)	(74.0, 1.0964132875564934)	(75.0, 0.8524649932085175)	(76.0, 0.6848345188429487)	(77.0, 0.5663753270769898)	(78.0, 0.40037593054115667)	(79.0, 0.26045992724007677)	(80.0, 0.18518447334418847)	(81.0, 0.14260676226860555)	(82.0, 0.08454246933616967)	(83.0, 0.04567710525310605)	(84.0, 0.0310008677957396)	(85.0, 0.022627309001045863)	(86.0, 0.013962857344997998)	(87.0, 0.008882621302063458)	(88.0, 0.006482755195891928)	(89.0, 0.004896696499461104)	(90.0, 0.0032205995364206694)	(91.0, 0.002960873767354486)	(92.0, 0.0028362053982027187)	(93.0, 0.002739241111084677)	(94.0, 0.0026388138137124193)	(95.0, 0.002659591875237714)	(96.0, 0.00268729595727144)	(97.0, 0.003134024280065275)	(98.0, 0.006046415903860741)	(99.0, 0.01654279998438875)	(100.0, 0.02458044678442356)
SRR24516460_2	(0.0, 0.00020002186905768363)	(1.0, 0.00022669145159870814)	(2.0, 0.00015335009961089078)	(3.0, 7.334135198781733e-05)	(4.0, 9.33435388935857e-05)	(5.0, 7.667504980544539e-05)	(6.0, 0.000110012027981726)	(7.0, 0.00016335119306377498)	(8.0, 0.00016668489088140302)	(9.0, 0.00020002186905768363)	(10.0, 0.0002866980123160132)	(11.0, 0.000383375249027227)	(12.0, 0.00043004701847401986)	(13.0, 0.00048671988137369683)	(14.0, 0.0007534157067839417)	(15.0, 0.0010034430431060462)	(16.0, 0.0012634714728810348)	(17.0, 0.001690184793537427)	(18.0, 0.0021502350923700993)	(19.0, 0.002486938571950533)	(20.0, 0.002923652986059809)	(21.0, 0.003837086188089898)	(22.0, 0.005123893545694329)	(23.0, 0.006217346429876333)	(24.0, 0.007067439373371488)	(25.0, 0.008714286095279751)	(26.0, 0.01153459444899309)	(27.0, 0.014148213538013491)	(28.0, 0.015568368808323045)	(29.0, 0.018575364239823554)	(30.0, 0.023129195458703487)	(31.0, 0.026416221506884753)	(32.0, 0.029753253022330443)	(33.0, 0.034420429967009725)	(34.0, 0.04024440005440595)	(35.0, 0.04602836576799063)	(36.0, 0.05047551865670647)	(37.0, 0.055976120055792764)	(38.0, 0.06354361410180846)	(39.0, 0.07227790238399398)	(40.0, 0.07879194791963921)	(41.0, 0.08626276472894369)	(42.0, 0.09590381881752405)	(43.0, 0.10848519438125236)	(44.0, 0.1205498467832483)	(45.0, 0.13416800236825893)	(46.0, 0.15763056760872524)	(47.0, 0.2375193021103641)	(48.0, 0.3247188359260612)	(49.0, 0.4418683109353289)	(50.0, 0.6570418365741321)	(51.0, 0.8186861763552815)	(52.0, 0.9665990148256208)	(53.0, 1.5611440184126797)	(54.0, 2.639485250387376)	(55.0, 4.641634152000619)	(56.0, 6.152816041220507)	(57.0, 7.407876594507666)	(58.0, 8.151364549190712)	(59.0, 8.93855728226286)	(60.0, 9.567869420389963)	(61.0, 7.619776428889559)	(62.0, 5.082485685101571)	(63.0, 4.4711255097223965)	(64.0, 5.130114225822023)	(65.0, 3.902720030723359)	(66.0, 2.509221008163559)	(67.0, 2.145721265525031)	(68.0, 1.7599624225581996)	(69.0, 1.664888694497265)	(70.0, 1.5810328595926486)	(71.0, 1.4497318373475498)	(72.0, 1.3640991415061379)	(73.0, 1.267611925570529)	(74.0, 1.0869755093223525)	(75.0, 0.869878440042778)	(76.0, 0.7323334017852619)	(77.0, 0.6379630839638467)	(78.0, 0.45985027696361463)	(79.0, 0.2982826122322707)	(80.0, 0.23888611821559158)	(81.0, 0.2016553809883214)	(82.0, 0.14803618528959167)	(83.0, 0.10639163215178193)	(84.0, 0.08561269365450622)	(85.0, 0.07442147008072883)	(86.0, 0.061406713800708876)	(87.0, 0.05208902840043844)	(88.0, 0.04840862600977707)	(89.0, 0.046248389823954086)	(90.0, 0.043034705127760635)	(91.0, 0.04176123256142671)	(92.0, 0.04166122162689788)	(93.0, 0.041307849658229305)	(94.0, 0.04117450174552418)	(95.0, 0.04300470184740198)	(96.0, 0.044478196282793585)	(97.0, 0.04893201656714467)	(98.0, 0.0652104630106225)	(99.0, 0.24406001722855034)	(100.0, 0.4110982800786219)
SRR24516461_1	(0.0, 0.01038076949607106)	(1.0, 0.010365659205683766)	(2.0, 0.005186607175438706)	(3.0, 1.5110290387294119e-05)	(4.0, 7.555145193647059e-06)	(5.0, 2.266543558094118e-05)	(6.0, 6.0441161549176474e-05)	(7.0, 7.55514519364706e-05)	(8.0, 6.799630674282354e-05)	(9.0, 7.55514519364706e-05)	(10.0, 0.00010199446011423531)	(11.0, 0.00012465989569517648)	(12.0, 0.00012843746829200003)	(13.0, 0.00011332717790470591)	(14.0, 0.00013599261348564708)	(15.0, 0.00013599261348564708)	(16.0, 0.00010577203271105884)	(17.0, 0.00015865804906658825)	(18.0, 0.00023420950100305884)	(19.0, 0.0002682076543744706)	(20.0, 0.0002455422187935295)	(21.0, 0.00024931979139035295)	(22.0, 0.00029842823514905886)	(23.0, 0.0003626469692950589)	(24.0, 0.0004268657034410589)	(25.0, 0.0005439704539425883)	(26.0, 0.0007215163659932942)	(27.0, 0.0008990622780440001)	(28.0, 0.0010274997463360002)	(29.0, 0.0012163783761771766)	(30.0, 0.0014203672964056473)	(31.0, 0.0015374720469071767)	(32.0, 0.001631911361827765)	(33.0, 0.0019076741613958826)	(34.0, 0.002410091316773412)	(35.0, 0.002723629842309765)	(36.0, 0.0029956150692810593)	(37.0, 0.0033355966029951765)	(38.0, 0.003705798717483883)	(39.0, 0.004431092656074001)	(40.0, 0.005103500578308589)	(41.0, 0.0057910187909304715)	(42.0, 0.007192498224352001)	(43.0, 0.010346771342699648)	(44.0, 0.01370881095387259)	(45.0, 0.02199680523130341)	(46.0, 0.03367705970068177)	(47.0, 0.06486847663265366)	(48.0, 0.0988628524314686)	(49.0, 0.19163248026426086)	(50.0, 1.0445290436024806)	(51.0, 2.3487699808091755)	(52.0, 3.0309278179161656)	(53.0, 3.516508332229652)	(54.0, 3.9266696096475573)	(55.0, 4.043385270171615)	(56.0, 4.9233103654401065)	(57.0, 6.0154028256091925)	(58.0, 6.781910081230655)	(59.0, 8.433699030062906)	(60.0, 9.021051127707414)	(61.0, 8.03782075463359)	(62.0, 5.783274767106983)	(63.0, 3.9889580041965806)	(64.0, 3.8806096669744883)	(65.0, 3.3595804114124093)	(66.0, 2.743110784191584)	(67.0, 2.3043003961993693)	(68.0, 2.088597223348149)	(69.0, 2.085038749961941)	(70.0, 1.987108957961888)	(71.0, 1.771028027850985)	(72.0, 1.6429456513830865)	(73.0, 1.5094160152305682)	(74.0, 1.2728681967900757)	(75.0, 0.9859955562146999)	(76.0, 0.7914883432042564)	(77.0, 0.6496216043305487)	(78.0, 0.4526703018499604)	(79.0, 0.2922670142436397)	(80.0, 0.2074869524531292)	(81.0, 0.15946267202971168)	(82.0, 0.09317760567324919)	(83.0, 0.049924399439619765)	(84.0, 0.03314442196452965)	(85.0, 0.024395563830286356)	(86.0, 0.015703369284995414)	(87.0, 0.011291164491905531)	(88.0, 0.009474152072833412)	(89.0, 0.008125558655767412)	(90.0, 0.006958288723348942)	(91.0, 0.007067838328656825)	(92.0, 0.007184943079158354)	(93.0, 0.0072869375392725895)	(94.0, 0.007003619594510825)	(95.0, 0.006750522230523647)	(96.0, 0.006863849408428354)	(97.0, 0.007302047829659883)	(98.0, 0.011090953144273883)	(99.0, 0.03627602964729636)	(100.0, 0.05812928711992048)
SRR24516461_2	(0.0, 0.0004030058816510213)	(1.0, 0.0004030058816510213)	(2.0, 0.0002454672188238039)	(3.0, 8.426486616339537e-05)	(4.0, 8.060117633020426e-05)	(5.0, 0.00010258331532935089)	(6.0, 0.00015387497299402633)	(7.0, 0.00021615770015827508)	(8.0, 0.0002564582883233772)	(9.0, 0.0002821041171557149)	(10.0, 0.0003663689833191103)	(11.0, 0.0004689522986484611)	(12.0, 0.0005202439563131366)	(13.0, 0.000747392725970985)	(14.0, 0.001176044436454344)	(15.0, 0.00142883903494453)	(16.0, 0.0018831365742602267)	(17.0, 0.002736776305393754)	(18.0, 0.0035867523466940896)	(19.0, 0.004147296891172329)	(20.0, 0.005184121113965411)	(21.0, 0.006821790469401834)	(22.0, 0.008316575921343803)	(23.0, 0.009954245276780226)	(24.0, 0.01232465259885487)	(25.0, 0.015303232433239238)	(26.0, 0.018853347881601416)	(27.0, 0.02225325204680276)	(28.0, 0.02527945984901861)	(29.0, 0.03013751256783001)	(30.0, 0.03685671972190249)	(31.0, 0.042311953883524045)	(32.0, 0.04684027451734825)	(33.0, 0.05363275546808455)	(34.0, 0.06240729261857724)	(35.0, 0.069917856776619)	(36.0, 0.07544636473490438)	(37.0, 0.08185415825315562)	(38.0, 0.08915955578053868)	(39.0, 0.09741751266455143)	(40.0, 0.10522849938891486)	(41.0, 0.11345348306442887)	(42.0, 0.12313661529355296)	(43.0, 0.13752758895832762)	(44.0, 0.14946022674503104)	(45.0, 0.16091658485341961)	(46.0, 0.17971864107735636)	(47.0, 0.24812339395286742)	(48.0, 0.32342687478427734)	(49.0, 0.41289418051080407)	(50.0, 0.5854026799964404)	(51.0, 0.7790470061297561)	(52.0, 0.9844810861462808)	(53.0, 1.5830254215743775)	(54.0, 2.780524425691889)	(55.0, 4.855319606195842)	(56.0, 6.259926996583647)	(57.0, 7.076263037835622)	(58.0, 7.707890492457434)	(59.0, 8.607201781051522)	(60.0, 9.056150333210757)	(61.0, 7.357824928896024)	(62.0, 5.038621335930059)	(63.0, 4.298534007486457)	(64.0, 4.885127386678684)	(65.0, 3.82252544221927)	(66.0, 2.579252297325869)	(67.0, 2.2570454312560444)	(68.0, 1.9290829084582763)	(69.0, 1.8408429388258687)	(70.0, 1.7628539733467297)	(71.0, 1.6281694076989583)	(72.0, 1.5376652777496387)	(73.0, 1.4323341950453945)	(74.0, 1.2309961202623774)	(75.0, 0.984616642670109)	(76.0, 0.8241506916661718)	(77.0, 0.7067074503733978)	(78.0, 0.5020940368795078)	(79.0, 0.3219613988510009)	(80.0, 0.2501640691899549)	(81.0, 0.2065551691054812)	(82.0, 0.1465475933276441)	(83.0, 0.09987218485278945)	(84.0, 0.0765930996526932)	(85.0, 0.06619921159593004)	(86.0, 0.05418597263289641)	(87.0, 0.04572284911822496)	(88.0, 0.04198222179853685)	(89.0, 0.04052407324492679)	(90.0, 0.03803276415835684)	(91.0, 0.03676512747607272)	(92.0, 0.03680542806423782)	(93.0, 0.03734032677988372)	(94.0, 0.037922853463361106)	(95.0, 0.04000749297844684)	(96.0, 0.04192360276120579)	(97.0, 0.046752345961351666)	(98.0, 0.06399733400618218)	(99.0, 0.22313336560067093)	(100.0, 0.3698861255589737)
SRR24516462_1	(0.0, 0.0025525665926856463)	(1.0, 0.002526519994801099)	(2.0, 0.001272562353787888)	(3.0, 3.3488482994418103e-05)	(4.0, 2.2325655329612066e-05)	(5.0, 3.720942554935345e-05)	(6.0, 8.558167876351293e-05)	(7.0, 0.00020465184052144395)	(8.0, 0.0002827916341750862)	(9.0, 0.000323722002279375)	(10.0, 0.00037953614060340515)	(11.0, 0.0003534895427188577)	(12.0, 0.0003200010597244397)	(13.0, 0.0004204665087076939)	(14.0, 0.00047628064703172414)	(15.0, 0.00045023404914717677)	(16.0, 0.0004539549917021121)	(17.0, 0.0004688387619218534)	(18.0, 0.0005432576130205603)	(19.0, 0.0006027926938995258)	(20.0, 0.0006846534301081034)	(21.0, 0.0008186073620857758)	(22.0, 0.0009376775238437068)	(23.0, 0.0010307010877170905)	(24.0, 0.0011088408813707327)	(25.0, 0.001198143502689181)	(26.0, 0.0014065162857655603)	(27.0, 0.0016111681262870044)	(28.0, 0.0016781450922758406)	(29.0, 0.0018716341051324783)	(30.0, 0.0020316346349946984)	(31.0, 0.002299542498950043)	(32.0, 0.0028837304800748923)	(33.0, 0.0031144289184808836)	(34.0, 0.0033414064143319393)	(35.0, 0.0038028032911439223)	(36.0, 0.004186060374302263)	(37.0, 0.004420479755263189)	(38.0, 0.004870713804410366)	(39.0, 0.005153505438585453)	(40.0, 0.00501955150660778)	(41.0, 0.005596297602622758)	(42.0, 0.007631653180172392)	(43.0, 0.010463290464478189)	(44.0, 0.012375854937714956)	(45.0, 0.016733078669544245)	(46.0, 0.024576825575347953)	(47.0, 0.05054156272368679)	(48.0, 0.07776025751303883)	(49.0, 0.14407489572709656)	(50.0, 0.8470204794352623)	(51.0, 1.9316305828882558)	(52.0, 2.5195878788212545)	(53.0, 3.0154071952089443)	(54.0, 3.394396357256774)	(55.0, 3.4996878687337794)	(56.0, 4.402250857686561)	(57.0, 5.592885498299883)	(58.0, 6.36851969481871)	(59.0, 7.525930039359014)	(60.0, 7.898370342510158)	(61.0, 7.523012820395945)	(62.0, 5.739799473196395)	(63.0, 4.03686174067702)	(64.0, 4.022524949012855)	(65.0, 3.7826655500366124)	(66.0, 3.4437769859033205)	(67.0, 2.9715893756820257)	(68.0, 2.6706209371260803)	(69.0, 2.6900963504586115)	(70.0, 2.5898467161435437)	(71.0, 2.327096078569339)	(72.0, 2.175129063683225)	(73.0, 2.019962038199866)	(74.0, 1.7133563716731934)	(75.0, 1.3036731544897022)	(76.0, 1.0361038963068565)	(77.0, 0.8466372223521038)	(78.0, 0.5743498090096001)	(79.0, 0.3623863163677082)	(80.0, 0.25812178503586486)	(81.0, 0.19162854157917025)	(82.0, 0.10464778841500164)	(83.0, 0.0522383125287373)	(84.0, 0.03284848087496923)	(85.0, 0.022909843310736918)	(86.0, 0.012107947073759612)	(87.0, 0.007270721752343664)	(88.0, 0.005380482934436508)	(89.0, 0.004632573480894504)	(90.0, 0.0036837331293859913)	(91.0, 0.0032223362525740087)	(92.0, 0.0030288472397173704)	(93.0, 0.002872567652410086)	(94.0, 0.0026827995821083837)	(95.0, 0.002615822616119547)	(96.0, 0.0025934969607899353)	(97.0, 0.0028800095375199567)	(98.0, 0.005681879281386271)	(99.0, 0.01564284250094819)	(100.0, 0.02309961138103862)
SRR24516462_2	(0.0, 0.0002791691096946341)	(1.0, 0.0003078018388940837)	(2.0, 0.00020400819554607878)	(3.0, 5.72654583988993e-05)	(4.0, 4.2949093799174474e-05)	(5.0, 8.589818759834895e-05)	(6.0, 0.00016463819289683549)	(7.0, 0.00024337819819532204)	(8.0, 0.0002791691096946341)	(9.0, 0.0002791691096946341)	(10.0, 0.0004115954822420887)	(11.0, 0.0005619173105391994)	(12.0, 0.0005869709485887178)	(13.0, 0.0006907645919367229)	(14.0, 0.0008697191494332832)	(15.0, 0.0009305636989821136)	(16.0, 0.0011846791706272293)	(17.0, 0.0017215428431169102)	(18.0, 0.002469572893452532)	(19.0, 0.0030565438420412498)	(20.0, 0.003557616603031619)	(21.0, 0.004495338484313595)	(22.0, 0.0058088649363383475)	(23.0, 0.007065125929964202)	(24.0, 0.008210435097942188)	(25.0, 0.010318519785251667)	(26.0, 0.013095894517598284)	(27.0, 0.015039341012010928)	(28.0, 0.017151004790470343)	(29.0, 0.020776624125350654)	(30.0, 0.02525406715391459)	(31.0, 0.02904790377284167)	(32.0, 0.03197917942463533)	(33.0, 0.036130925158555524)	(34.0, 0.042408651035534865)	(35.0, 0.04831773052407128)	(36.0, 0.05225830988014555)	(37.0, 0.05777368934218953)	(38.0, 0.06439142887841233)	(39.0, 0.07053314929169428)	(40.0, 0.07594473511039027)	(41.0, 0.08234415008646725)	(42.0, 0.09044721244991151)	(43.0, 0.10073352041481382)	(44.0, 0.11012863468338321)	(45.0, 0.12161393818351245)	(46.0, 0.139638241214566)	(47.0, 0.2045772710389178)	(48.0, 0.2751891603359106)	(49.0, 0.3595912878335883)	(50.0, 0.5185136721639836)	(51.0, 0.6421533759383572)	(52.0, 0.7608968830196249)	(53.0, 1.2910855505146839)	(54.0, 2.398832156874142)	(55.0, 4.309150583603024)	(56.0, 5.591760846274671)	(57.0, 6.401440741667858)	(58.0, 6.916264370856262)	(59.0, 7.897024823216162)	(60.0, 8.674772067369663)	(61.0, 7.1406053832251)	(62.0, 4.986558007368203)	(63.0, 4.417997903654731)	(64.0, 5.062033881537953)	(65.0, 4.116885386119869)	(66.0, 3.025280480846601)	(67.0, 2.7834985573041484)	(68.0, 2.4873216064650414)	(69.0, 2.3752280507403456)	(70.0, 2.276774411388038)	(71.0, 2.1271719804120637)	(72.0, 2.0005401564363474)	(73.0, 1.8651109264141006)	(74.0, 1.6028172314913922)	(75.0, 1.276472121349515)	(76.0, 1.0699764574542339)	(77.0, 0.9039889471938743)	(78.0, 0.6299021469321426)	(79.0, 0.396234023026584)	(80.0, 0.29808818551317046)	(81.0, 0.23749775143598506)	(82.0, 0.15695388419793319)	(83.0, 0.10219021051283579)	(84.0, 0.07854673437639026)	(85.0, 0.06755534545495152)	(86.0, 0.05436281547630509)	(87.0, 0.04510370667143306)	(88.0, 0.04090543275256376)	(89.0, 0.038675658966156615)	(90.0, 0.03590902150725979)	(91.0, 0.034302009580940686)	(92.0, 0.03362914044475361)	(93.0, 0.032763000386470266)	(94.0, 0.03329986405895994)	(95.0, 0.03499993235517727)	(96.0, 0.03534710419672059)	(97.0, 0.03867207987500668)	(98.0, 0.051521017103259716)	(99.0, 0.17539336180237874)	(100.0, 0.2897417449515309)
